top_FPGen.FPGen.Architecture , top_FPGen.FPGen.CMA.EnableDenormals , top_FPGen.FPGen.CMA.EnableForwarding , top_FPGen.FPGen.CMA.EnableMultiplePumping , top_FPGen.FPGen.CMA.ExponentWidth , top_FPGen.FPGen.CMA.FractionWidth , top_FPGen.FPGen.CMA.MUL.Mult.MultP.BoothType , top_FPGen.FPGen.CMA.MUL.Mult.MultP.Designware_MODE , top_FPGen.FPGen.CMA.MUL.Mult.MultP.TreeType , top_FPGen.FPGen.CMA.MulPipelineDepth , top_FPGen.FPGen.CMA.PipelineDepth , top_FPGen.FPGen.DW_FMA.EnableDenormals , top_FPGen.FPGen.DW_FMA.EnableForwarding , top_FPGen.FPGen.DW_FMA.ExponentWidth , top_FPGen.FPGen.DW_FMA.FractionWidth , top_FPGen.FPGen.DW_FMA.PipelineDepth , top_FPGen.FPGen.FMA.EnableDenormals , top_FPGen.FPGen.FMA.EnableForwarding , top_FPGen.FPGen.FMA.EnableMultiplePumping , top_FPGen.FPGen.FMA.ExponentWidth , top_FPGen.FPGen.FMA.FractionWidth , top_FPGen.FPGen.FMA.MulShift.MUL0.BoothType , top_FPGen.FPGen.FMA.MulShift.MUL0.Designware_MODE , top_FPGen.FPGen.FMA.MulShift.MUL0.TreeType , top_FPGen.FPGen.FMA.MulpPipelineDepth , top_FPGen.FPGen.FMA.PipelineDepth , top_FPGen.FPGen.FMA.Retiming , top_FPGen.FPGen.FMA.SmartRetiming , TOP_RP , TOP_VT , TOP_Voltage , COST_Mapped_Add_Dyn_Energy_pJ , COST_Mapped_Add_Dyn_Power_mW , COST_Mapped_Add_Leak_Power_mW , COST_Mapped_Avg_Dyn_Energy_pJ , COST_Mapped_Avg_Dyn_Power_mW , COST_Mapped_Avg_Leak_Power_mW , COST_Mapped_Cell_Area_mmsq , COST_Mapped_Clk_Period_nS , COST_Mapped_Comb_Area_mmsq , COST_Mapped_Core_Area_mmsq , COST_Mapped_MulAdd_Dyn_Energy_pJ , COST_Mapped_MulAdd_Dyn_Power_mW , COST_Mapped_MulAdd_Leak_Power_mW , COST_Mapped_Mul_Dyn_Energy_pJ , COST_Mapped_Mul_Dyn_Power_mW , COST_Mapped_Mul_Leak_Power_mW , COST_Mapped_Net_Area_mmsq , COST_Mapped_NonComb_Area_mmsq , COST_Mapped__Area_mmsq , COST_Mapped__u_CompoundAdder_Add_Dyn_Energy_pJ , COST_Mapped__u_CompoundAdder_Add_Dyn_Power_mW , COST_Mapped__u_CompoundAdder_Add_Leak_Power_mW , COST_Mapped__u_CompoundAdder_Avg_Dyn_Energy_pJ , COST_Mapped__u_CompoundAdder_Avg_Dyn_Power_mW , COST_Mapped__u_CompoundAdder_Avg_Leak_Power_mW , COST_Mapped__u_CompoundAdder_MulAdd_Dyn_Energy_pJ , COST_Mapped__u_CompoundAdder_MulAdd_Dyn_Power_mW , COST_Mapped__u_CompoundAdder_MulAdd_Leak_Power_mW , COST_Mapped__u_CompoundAdder_Mul_Dyn_Energy_pJ , COST_Mapped__u_CompoundAdder_Mul_Dyn_Power_mW , COST_Mapped__u_CompoundAdder_Mul_Leak_Power_mW , COST_Mapped__u_CompoundAdder__Area_mmsq , COST_Mapped__u_LZA_Add_Dyn_Energy_pJ , COST_Mapped__u_LZA_Add_Dyn_Power_mW , COST_Mapped__u_LZA_Add_Leak_Power_mW , COST_Mapped__u_LZA_Avg_Dyn_Energy_pJ , COST_Mapped__u_LZA_Avg_Dyn_Power_mW , COST_Mapped__u_LZA_Avg_Leak_Power_mW , COST_Mapped__u_LZA_MulAdd_Dyn_Energy_pJ , COST_Mapped__u_LZA_MulAdd_Dyn_Power_mW , COST_Mapped__u_LZA_MulAdd_Leak_Power_mW , COST_Mapped__u_LZA_Mul_Dyn_Energy_pJ , COST_Mapped__u_LZA_Mul_Dyn_Power_mW , COST_Mapped__u_LZA_Mul_Leak_Power_mW , COST_Mapped__u_LZA__Area_mmsq , COST_Mapped__u_Pipelined_MultiplierP_Add_Dyn_Energy_pJ , COST_Mapped__u_Pipelined_MultiplierP_Add_Dyn_Power_mW , COST_Mapped__u_Pipelined_MultiplierP_Add_Leak_Power_mW , COST_Mapped__u_Pipelined_MultiplierP_Avg_Dyn_Energy_pJ , COST_Mapped__u_Pipelined_MultiplierP_Avg_Dyn_Power_mW , COST_Mapped__u_Pipelined_MultiplierP_Avg_Leak_Power_mW , COST_Mapped__u_Pipelined_MultiplierP_MulAdd_Dyn_Energy_pJ , COST_Mapped__u_Pipelined_MultiplierP_MulAdd_Dyn_Power_mW , COST_Mapped__u_Pipelined_MultiplierP_MulAdd_Leak_Power_mW , COST_Mapped__u_Pipelined_MultiplierP_Mul_Dyn_Energy_pJ , COST_Mapped__u_Pipelined_MultiplierP_Mul_Dyn_Power_mW , COST_Mapped__u_Pipelined_MultiplierP_Mul_Leak_Power_mW , COST_Mapped__u_Pipelined_MultiplierP__Area_mmsq , PERF_Mapped_Clk_Freq_Ghz
CMA , YES , YES , NO ,11,52,2, OFF , Wallace ,6,12,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , True , lvt ,0.9,16.19625,21.595,3.75,26.4435,35.258,3.73,0.0460718,0.9428,0.03134434,0.0460718,32.4045,43.206,3.7,32.4045,43.206,3.7,0,0.01472746,0.0460718,0.0726,0.0968,0.00849,0.07215,0.0962,0.00846,0.072525,0.0967,0.00843,0.072525,0.0967,0.00843,5.29E-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0.015776334,1.060670344
CMA , YES , YES , NO ,11,52,2, OFF , Wallace ,6,12,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , True , lvt ,1,19.878,26.504,5.11,32.60475,43.473,5.07,0.0460718,0.7522,0.03134434,0.0460718,40.00275,53.337,5.03,40.00275,53.337,5.03,0,0.01472746,0.0460718,0.089775,0.1197,0.0116,0.089175,0.1189,0.0115,0.089625,0.1195,0.0115,0.089625,0.1195,0.0115,5.29E-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0.015776334,1.329433661
CMA , YES , YES , NO ,11,52,2, OFF , Wallace ,6,12,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , True , lvt ,0.8,12.153,12.153,2.05,18.856,18.856,2.11,0.040781211,1.7255,0.026752648,0.040781211,22.754,22.754,2.09,22.754,22.754,2.09,0,0.014028563,0.040781211,0.0566,0.0566,0.00594,0.0561,0.0561,0.00591,0.0562,0.0562,0.00589,0.0562,0.0562,0.00589,4.62E-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0.012133498,0.579542162
CMA , YES , YES , NO ,11,52,2, OFF , Wallace ,6,12,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , True , lvt ,0.9,15.145,15.145,2.81,23.622,23.622,2.88,0.040781211,1.2591,0.026752648,0.040781211,28.55,28.55,2.86,28.55,28.55,2.86,0,0.014028563,0.040781211,0.0714,0.0714,0.00819,0.0707,0.0707,0.00815,0.0709,0.0709,0.00812,0.0709,0.0709,0.00812,4.62E-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0.012133498,0.794218092
CMA , YES , YES , NO ,11,52,2, OFF , Wallace ,6,12,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , True , lvt ,1,18.561,18.561,3.8,29.077,29.077,3.91,0.040781211,0.9996,0.026752648,0.040781211,35.191,35.191,3.87,35.191,35.191,3.87,0,0.014028563,0.040781211,0.0883,0.0883,0.0111,0.0874,0.0874,0.0111,0.0877,0.0877,0.0111,0.0877,0.0877,0.0111,4.62E-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0.012133498,1.00040016
CMA , YES , YES , NO ,11,52,2, OFF , Wallace ,6,12,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , True , svt ,0.8,11.811,7.874,1,18.51,12.34,1.03,0.041985493,2.1772,0.027358582,0.041985493,22.3785,14.919,1.02,22.3785,14.919,1.02,0,0.014626912,0.041985493,0.0552,0.0368,0.00277,0.0543,0.0362,0.00276,0.05445,0.0363,0.00276,0.05445,0.0363,0.00276,7.23E-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0.012440081,0.45930553
CMA , YES , YES , NO ,11,52,2, OFF , Wallace ,6,12,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , True , svt ,0.9,14.76,9.84,1.37,23.2125,15.475,1.4,0.041985493,1.4994,0.027358582,0.041985493,28.0935,18.729,1.39,28.0935,18.729,1.39,0,0.014626912,0.041985493,0.06945,0.0463,0.0038,0.06855,0.0457,0.00379,0.06855,0.0457,0.00378,0.06855,0.0457,0.00378,7.23E-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0.012440081,0.66693344
CMA , YES , YES , NO ,11,52,2, OFF , Wallace ,6,12,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , True , svt ,1,18.099,12.066,1.84,28.548,19.032,1.88,0.041985493,1.1519,0.027358582,0.041985493,34.578,23.052,1.87,34.578,23.052,1.87,0,0.014626912,0.041985493,0.08565,0.0571,0.00513,0.0846,0.0564,0.00511,0.08475,0.0565,0.0051,0.08475,0.0565,0.0051,7.23E-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0.012440081,0.868130914
CMA , YES , YES , NO ,11,52,2, OFF , Wallace ,6,12,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , True , svt ,0.8,14.188,7.094,0.987,21.406,10.703,1,0.040530017,2.8913,0.02702889,0.040530017,24.11,12.055,0.999,24.11,12.055,0.999,0,0.013501127,0.040530017,0.0544,0.0272,0.00287,0.0534,0.0267,0.00285,0.0534,0.0267,0.00285,0.0534,0.0267,0.00285,3.62E-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0.011806452,0.345865182
CMA , YES , YES , NO ,11,52,2, OFF , Wallace ,6,12,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , True , svt ,0.9,17.804,8.902,1.35,26.906,13.453,1.37,0.040530017,1.9986,0.02702889,0.040530017,30.318,15.159,1.36,30.318,15.159,1.36,0,0.013501127,0.040530017,0.0684,0.0342,0.00392,0.0674,0.0337,0.00391,0.0674,0.0337,0.0039,0.0674,0.0337,0.0039,3.62E-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0.011806452,0.500350245
CMA , YES , YES , NO ,11,52,2, OFF , Wallace ,6,12,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , True , svt ,1,21.916,10.958,1.81,33.158,16.579,1.84,0.040530017,1.5391,0.02702889,0.040530017,37.372,18.686,1.83,37.372,18.686,1.83,0,0.013501127,0.040530017,0.0844,0.0422,0.0053,0.0832,0.0416,0.00527,0.0832,0.0416,0.00526,0.0832,0.0416,0.00526,3.62E-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0.011806452,0.649730362
CMA , YES , YES , NO ,11,52,2, OFF , Wallace ,6,12,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , True , hvt ,0.8,13.76375,110.11,0.503,21.1425,169.14,0.501,0.055943497,2.0591,0.038997984,0.055943497,28.275625,226.205,0.498,28.275625,226.205,0.498,0,0.016945513,0.055943497,0.076,0.608,0.00131,0.07475,0.598,0.00131,0.075,0.6,0.0013,0.075,0.6,0.0013,5.73E-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0.020093901,0.48564907
CMA , YES , YES , NO ,11,52,2, OFF , Wallace ,6,12,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , True , hvt ,0.9,17.257,138.056,0.709,26.605,212.84,0.707,0.055943497,1.3801,0.038997984,0.055943497,35.63775,285.102,0.702,35.63775,285.102,0.702,0,0.016945513,0.055943497,0.09625,0.77,0.00184,0.0945,0.756,0.00184,0.094875,0.759,0.00184,0.094875,0.759,0.00184,5.73E-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0.020093901,0.724585175
CMA , YES , YES , NO ,11,52,2, OFF , Wallace ,6,12,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , True , hvt ,1,21.1875,169.5,0.995,32.753,262.024,0.99,0.055943497,1.0242,0.038997984,0.055943497,43.924625,351.397,0.983,43.924625,351.397,0.983,0,0.016945513,0.055943497,0.118875,0.951,0.00257,0.116875,0.935,0.00256,0.117375,0.939,0.00256,0.117375,0.939,0.00256,5.73E-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0.020093901,0.976371802
CMA , YES , YES , YES ,11,52,2, OFF , Wallace ,6,12,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , True , hvt ,0.8,14.125125,113.001,0.791,21.371875,170.975,0.788,0.088905072,0.8316,0.072401088,0.088905072,27.961375,223.691,0.784,27.961375,223.691,0.784,0,0.016503984,0.088905072,0.071625,0.573,0.00121,0.070625,0.565,0.00121,0.071,0.568,0.00121,0.071,0.568,0.00121,5.64E-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,3.35E-06,1.202501203
CMA , YES , YES , YES ,11,52,2, OFF , Wallace ,6,12,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , True , hvt ,0.9,17.707125,141.657,1.12,26.88725,215.098,1.11,0.088905072,1.4622,0.072401088,0.088905072,35.232125,281.857,1.11,35.232125,281.857,1.11,0,0.016503984,0.088905072,0.090625,0.725,0.0017,0.08925,0.714,0.0017,0.089875,0.719,0.0017,0.089875,0.719,0.0017,5.64E-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,3.35E-06,0.683900971
CMA , YES , YES , YES ,11,52,2, OFF , Wallace ,6,12,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , True , hvt ,1,21.739125,173.913,1.57,33.097375,264.779,1.55,0.088905072,1.0835,0.072401088,0.088905072,43.418125,347.345,1.55,43.418125,347.345,1.55,0,0.016503984,0.088905072,0.112,0.896,0.00237,0.11025,0.882,0.00237,0.111125,0.889,0.00236,0.111125,0.889,0.00236,5.64E-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,3.35E-06,0.922934933
CMA , YES , YES , YES ,11,52,3, OFF , Wallace ,2,5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , True , lvt ,0.8,11.830375,94.643,3.47,20.258375,162.067,3.45,0.051196043,1.2211,0.042634469,0.051196043,25.03,200.24,3.45,25.03,200.24,3.45,0,0.008561574,3.35E-06,0.078375,0.627,0.0105,0.0775,0.62,0.0105,0.077625,0.621,0.0105,0.077625,0.621,0.0105,4.16E-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0.818933748
CMA , YES , YES , YES ,11,52,3, OFF , Wallace ,2,5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , True , lvt ,0.9,14.527375,116.219,4.81,25.188375,201.507,4.77,0.051196043,0.9025,0.042634469,0.051196043,31.223625,249.789,4.77,31.223625,249.789,4.77,0,0.008561574,3.35E-06,0.099,0.792,0.0145,0.097875,0.783,0.0145,0.09825,0.786,0.0144,0.09825,0.786,0.0144,4.16E-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.108033241
CMA , YES , YES , YES ,11,52,3, OFF , Wallace ,2,5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , True , lvt ,1,17.61875,140.95,6.59,30.850875,246.807,6.51,0.051196043,0.7173,0.042634469,0.051196043,38.3415,306.732,6.51,38.3415,306.732,6.51,0,0.008561574,3.35E-06,0.12275,0.982,0.0198,0.1215,0.972,0.0197,0.12175,0.974,0.0196,0.12175,0.974,0.0196,4.16E-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.394116827
CMA , YES , YES , YES ,11,52,3, OFF , Wallace ,2,5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , True , lvt ,0.8,11.83175,47.327,3.5,20.21575,80.863,3.49,0.051661916,1.2439,0.043314844,0.051661916,24.95825,99.833,3.49,24.95825,99.833,3.49,0,0.008347072,3.35E-06,0.077,0.308,0.00999,0.076,0.304,0.00996,0.07625,0.305,0.00993,0.07625,0.305,0.00993,4.20E-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0.803923145
CMA , YES , YES , YES ,11,52,3, OFF , Wallace ,2,5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , True , lvt ,0.9,14.527,58.108,4.84,25.13225,100.529,4.81,0.051661916,0.92,0.043314844,0.051661916,31.13025,124.521,4.81,31.13025,124.521,4.81,0,0.008347072,3.35E-06,0.09725,0.389,0.0138,0.096,0.384,0.0137,0.0965,0.386,0.0137,0.0965,0.386,0.0137,4.20E-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.086956522
CMA , YES , YES , YES ,11,52,3, OFF , Wallace ,2,5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , True , lvt ,1,17.61925,70.477,6.63,30.7785,123.114,6.57,0.051661916,0.7327,0.043314844,0.051661916,38.22125,152.885,6.57,38.22125,152.885,6.57,0,0.008347072,3.35E-06,0.1205,0.482,0.0187,0.11925,0.477,0.0187,0.11925,0.477,0.0186,0.11925,0.477,0.0186,4.20E-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.364815068
CMA , YES , YES , YES ,11,52,3, OFF , Wallace ,2,5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , True , lvt ,0.8,10.344,20.688,3.37,18.796,37.592,3.36,0.050969193,1.246,0.042741368,0.050969193,23.595,47.19,3.36,23.595,47.19,3.36,0,0.008227825,3.35E-06,0.07055,0.1411,0.00915,0.06995,0.1399,0.00912,0.07035,0.1407,0.0091,0.07035,0.1407,0.0091,4.20E-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0.802568218
CMA , YES , YES , YES ,11,52,3, OFF , Wallace ,2,5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , True , lvt ,0.9,12.985,25.97,4.67,23.676,47.352,4.64,0.050969193,0.921,0.042741368,0.050969193,29.7455,59.491,4.64,29.7455,59.491,4.64,0,0.008227825,3.35E-06,0.08895,0.1779,0.0126,0.0886,0.1772,0.0126,0.08865,0.1773,0.0125,0.08865,0.1773,0.0125,4.20E-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.08577633
CMA , YES , YES , YES ,11,52,3, OFF , Wallace ,2,5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , True , lvt ,1,16.012,32.024,6.39,29.28,58.56,6.34,0.050969193,0.7315,0.042741368,0.050969193,36.813,73.626,6.33,36.813,73.626,6.33,0,0.008227825,3.35E-06,0.11045,0.2209,0.0171,0.10955,0.2191,0.0171,0.1101,0.2202,0.017,0.1101,0.2202,0.017,4.20E-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.367053999
CMA , YES , YES , YES ,11,52,3, OFF , Wallace ,2,5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , True , lvt ,0.8,10.338,13.784,2.85,17.94675,23.929,2.86,0.043718976,1.2684,0.035735112,0.043718976,22.284,29.712,2.85,22.284,29.712,2.85,0,0.007983864,3.35E-06,0.0675,0.09,0.00673,0.067275,0.0897,0.00669,0.067725,0.0903,0.00667,0.067725,0.0903,0.00667,4.76E-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0.788394828
CMA , YES , YES , YES ,11,52,3, OFF , Wallace ,2,5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , True , lvt ,0.9,12.729,16.972,3.95,22.3605,29.814,3.94,0.043718976,0.943,0.035735112,0.043718976,27.852,37.136,3.93,27.852,37.136,3.93,0,0.007983864,3.35E-06,0.0852,0.1136,0.00928,0.084825,0.1131,0.00923,0.085425,0.1139,0.0092,0.085425,0.1139,0.0092,4.76E-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.060445387
CMA , YES , YES , YES ,11,52,3, OFF , Wallace ,2,5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , True , lvt ,1,15.46725,20.623,5.41,27.43575,36.581,5.38,0.043718976,0.7537,0.035735112,0.043718976,34.2585,45.678,5.37,34.2585,45.678,5.37,0,0.007983864,3.35E-06,0.1053,0.1404,0.0126,0.104925,0.1399,0.0126,0.1056,0.1408,0.0125,0.1056,0.1408,0.0125,4.76E-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.326787847
CMA , YES , YES , YES ,11,52,3, OFF , Wallace ,2,5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , True , lvt ,0.8,7.553,7.553,1.75,13.46,13.46,1.81,0.033141856,1.6963,0.02651292,0.033141856,16.776,16.776,1.81,16.776,16.776,1.81,0,0.006628936,3.35E-06,0.0583,0.0583,0.00601,0.0582,0.0582,0.00598,0.0587,0.0587,0.00595,0.0587,0.0587,0.00595,8.17E-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0.589518363
CMA , YES , YES , YES ,11,52,3, OFF , Wallace ,2,5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , True , lvt ,0.9,9.494,9.494,2.4,16.973,16.973,2.49,0.033141856,1.256,0.02651292,0.033141856,21.169,21.169,2.48,21.169,21.169,2.48,0,0.006628936,3.35E-06,0.0737,0.0737,0.00829,0.0734,0.0734,0.00824,0.0741,0.0741,0.00821,0.0741,0.0741,0.00821,8.17E-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0.796178344
CMA , YES , YES , YES ,11,52,3, OFF , Wallace ,2,5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , True , lvt ,1,11.718,11.718,3.27,21.012,21.012,3.38,0.033141856,1,0.02651292,0.033141856,26.221,26.221,3.37,26.221,26.221,3.37,0,0.006628936,3.35E-06,0.0912,0.0912,0.0113,0.0909,0.0909,0.0112,0.0918,0.0918,0.0112,0.0918,0.0918,0.0112,8.17E-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1
CMA , YES , YES , YES ,11,52,3, OFF , Wallace ,2,5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , True , lvt ,0.8,7.41,4.94,1.49,12.7155,8.477,1.56,0.030297229,2.5728,0.023903258,0.030297229,15.6825,10.455,1.56,15.6825,10.455,1.56,0,0.006393971,3.35E-06,0.05625,0.0375,0.00595,0.0561,0.0374,0.00592,0.05655,0.0377,0.0059,0.05655,0.0377,0.0059,3.42E-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0.388681592
CMA , YES , YES , YES ,11,52,3, OFF , Wallace ,2,5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , True , lvt ,0.9,9.132,6.088,2.04,15.855,10.57,2.14,0.030297229,1.8937,0.023903258,0.030297229,19.611,13.074,2.13,19.611,13.074,2.13,0,0.006393971,3.35E-06,0.07095,0.0473,0.0082,0.07065,0.0471,0.00816,0.0714,0.0476,0.00813,0.0714,0.0476,0.00813,3.42E-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0.528066748
